ID,Edad,Ingresos,Monto_Inicial,Scoring_Crediticio,Meses_Empleo,Num_Creditos,Ratio_Interes,Duracion,Ratio_Deuda_Ingresos,Estudios,Posesion_Hipoteca,Personas_Cargo,Fiador,Impago,Prima,Tipo_Jornada_Laboral_Autónomo,Tipo_Jornada_Laboral_Desempleado,Tipo_Jornada_Laboral_Jornada completa,Tipo_Jornada_Laboral_Tiempo parcial,Estado_Civil_Casado,Estado_Civil_Divorciado,Estado_Civil_Soltero,Cluster_KMeans
RZS7LT,29,21680,8746,485,96,2,7.34,24,0.2,0,0,0,1,0,67.59,0,0,1,0,0,0,1,0
KNYX6L,21,16000,5000,649,47,1,13.02,12,0.28,0,0,1,0,0,34.61,0,1,0,0,0,0,1,0
VZPZH4,36,38038,44893,706,139,3,8.0,12,0.55,2,0,0,1,0,331.42,0,1,0,0,0,1,0,1
UCTNG5,27,30247,6165,665,54,4,24.98,36,0.1,1,0,0,1,1,57.02,1,0,0,0,0,0,1,0
UHHQ39,59,44318,7685,490,295,2,20.84,48,0.1,1,0,1,1,0,123.38,0,0,1,0,1,0,0,0
T6XLT4,19,25372,7495,593,0,2,7.79,36,0.1,1,1,0,0,0,56.83,0,0,0,1,0,0,1,0
CAKU7W,27,29558,12148,589,33,3,16.73,36,0.12,1,0,0,1,0,141.83,1,0,0,0,0,0,1,0
NW15DA,22,23938,5000,804,9,3,18.46,12,0.18,1,0,0,1,0,24.83,0,1,0,0,0,0,1,0
WIUDY3,69,97169,27451,318,387,3,13.8,48,0.1,2,1,0,0,0,458.16,0,1,0,0,0,0,1,0
G74SHI,50,40709,16512,758,277,4,14.53,48,0.1,1,1,0,0,0,125.47,0,0,0,1,0,0,1,0
7G7B5I,18,16000,5000,774,11,1,11.17,24,0.16,0,1,0,1,0,16.24,0,0,0,1,0,0,1,0
YFV9WU,21,16000,9525,670,19,3,17.41,48,0.13,0,1,0,1,0,99.3,0,1,0,0,0,0,1,0
F9JN26,59,54591,49754,714,419,3,2.36,24,0.43,1,0,1,1,0,350.84,1,0,0,0,1,0,0,1
UCG5IU,36,41420,32919,639,112,4,5.88,48,0.23,1,0,1,0,0,335.74,1,0,0,0,1,0,0,1
JPYYX8,47,56941,32883,713,219,4,23.46,36,0.17,1,0,0,0,0,280.53,0,0,0,1,1,0,0,1
UVPLIK,32,28098,18747,827,124,1,15.28,12,0.55,0,0,1,0,0,105.3,0,1,0,0,0,1,0,1
R7WLOI,30,46779,25628,487,31,2,14.02,24,0.24,3,1,1,0,1,401.17,1,0,0,0,1,0,0,1
DAJCM9,63,70985,33662,552,441,2,5.2,60,0.1,1,0,1,0,0,303.06,1,0,0,0,1,0,0,0
1D9CRF,37,60810,43998,461,125,1,15.9,36,0.25,2,1,1,0,1,683.45,0,0,1,0,1,0,0,1
6R7F4P,25,26688,5000,615,60,2,21.36,36,0.1,0,1,0,0,0,47.4,0,0,1,0,0,0,1,0
C64YGG,24,22055,5000,633,25,2,22.05,12,0.21,1,1,0,1,0,47.13,0,1,0,0,1,0,0,0
UH2ZBE,55,47813,21474,664,307,2,23.37,12,0.5,1,1,1,0,0,287.72,0,0,1,0,1,0,0,1
8LYK9Z,65,34633,15365,610,474,4,23.43,36,0.16,0,0,0,0,0,173.37,0,0,0,1,1,0,0,0
VH0KTA,57,43915,15563,685,447,2,3.56,36,0.13,0,1,1,1,0,88.24,1,0,0,0,0,1,0,0
T52HCZ,31,49706,21658,688,49,4,2.65,24,0.21,3,0,0,1,0,146.31,1,0,0,0,1,0,0,1
DTR060,49,46383,19734,515,331,1,18.84,12,0.37,0,1,0,1,1,254.65,0,1,0,0,1,0,0,1
BMDT3A,41,81964,29292,472,120,2,21.75,12,0.33,3,0,0,0,0,418.22,0,1,0,0,1,0,0,1
0CJE8H,19,16000,5000,843,0,4,15.24,60,0.1,0,0,1,1,0,37.74,0,0,1,0,0,0,1,0
1OG97V,34,31001,23640,586,80,2,14.32,36,0.28,2,0,1,1,0,286.74,1,0,0,0,1,0,0,0
OWYDM3,24,24157,5490,421,77,4,10.12,24,0.12,0,1,1,1,0,70.34,0,0,0,1,1,0,0,0
P801ZI,45,50050,61726,624,184,4,20.04,36,0.43,1,1,0,0,0,800.0,0,0,0,1,0,1,0,1
IC65VM,64,33370,5642,460,441,2,13.13,48,0.1,0,1,0,0,0,72.72,1,0,0,0,1,0,0,0
G0KX38,58,49323,18930,604,418,3,7.28,60,0.1,0,0,1,0,0,158.57,0,0,1,0,1,0,0,0
7A8QXN,47,30574,19523,558,260,3,10.15,12,0.55,0,1,0,1,0,250.35,0,0,0,1,0,0,1,1
QS6HH1,62,27302,12547,775,347,1,5.52,60,0.1,0,1,1,1,0,53.6,0,1,0,0,1,0,0,0
MAN8SC,48,43162,13365,692,254,1,13.97,60,0.1,1,0,0,0,0,95.45,1,0,0,0,0,1,0,0
G63KR3,34,50131,26824,779,76,1,22.82,60,0.12,3,1,0,0,0,186.8,0,0,0,1,1,0,0,0
KIHJ2P,33,39116,12117,792,114,4,9.94,24,0.16,1,0,1,1,0,58.76,0,0,1,0,1,0,0,0
3DW9PJ,54,24512,17577,670,264,1,9.91,60,0.14,0,0,0,0,1,102.37,1,0,0,0,0,1,0,0
TG8Z9T,49,50696,28805,834,275,1,10.39,36,0.18,1,0,1,0,0,106.25,0,1,0,0,0,1,0,1
F8PR4F,31,37083,32062,776,88,4,17.39,12,0.55,1,0,0,1,0,291.6,1,0,0,0,1,0,0,1
HAD53F,51,37872,18077,566,393,1,13.39,60,0.1,0,1,1,0,0,220.6,1,0,0,0,1,0,0,0
AU3PX4,66,52873,23379,416,432,3,6.43,24,0.22,1,1,1,0,0,284.01,0,0,0,1,0,1,0,0
J4G69F,39,37827,33417,573,127,1,20.9,48,0.23,1,0,0,1,0,395.35,0,0,1,0,0,0,1,0
YN8EVV,32,46085,23489,841,84,1,9.31,12,0.45,2,0,0,0,0,95.29,0,0,1,0,1,0,0,1
71V1CU,65,31224,10794,780,493,1,11.75,60,0.1,0,1,1,0,0,52.96,0,0,1,0,1,0,0,0
4I2SBZ,59,49612,23032,502,491,2,10.17,60,0.1,0,1,0,0,0,294.82,0,0,0,1,1,0,0,0
1MFW0B,20,17377,5000,343,8,4,14.91,12,0.28,0,0,1,0,1,67.2,0,0,0,1,0,0,1,0
0GK8L7,23,25706,5000,685,19,1,21.21,36,0.1,1,1,0,0,1,38.86,0,0,0,1,1,0,0,0
9MLMVY,26,26064,12751,737,105,2,22.89,12,0.43,0,1,1,0,0,113.63,1,0,0,0,0,0,1,1
7UOKLH,38,64538,19984,455,95,4,5.17,36,0.11,3,0,0,1,0,214.21,0,0,1,0,1,0,0,0
HRJV9U,52,26609,10115,378,376,1,24.55,24,0.19,0,1,0,1,0,116.35,0,1,0,0,0,1,0,0
BYW6GD,43,39626,32178,694,207,1,18.15,48,0.18,0,0,0,1,0,225.57,1,0,0,0,0,0,1,0
NHMQLK,37,62549,51728,814,79,4,22.57,60,0.14,3,1,0,0,0,533.49,1,0,0,0,1,0,0,1
MC09OA,37,61486,18395,340,111,3,2.19,48,0.1,3,1,0,1,0,217.92,0,0,0,1,1,0,0,0
GALKTX,59,31175,5992,536,302,3,15.1,24,0.1,0,1,0,0,0,76.31,0,1,0,0,1,0,0,0
JTAFAN,18,16000,5000,317,0,1,17.85,60,0.1,0,1,1,1,0,87.98,0,0,1,0,0,0,1,0
KL5Q55,49,52008,19069,353,275,4,11.29,36,0.1,1,0,0,0,0,225.78,0,0,1,0,0,1,0,0
0WSNTL,46,40102,12042,385,262,3,22.27,60,0.1,0,0,0,0,0,206.24,0,0,1,0,1,0,0,0
OFX33I,31,22934,5530,488,116,2,21.21,36,0.1,0,0,1,1,0,71.54,0,1,0,0,1,0,0,0
J1GPUP,61,38358,24546,809,338,1,13.96,60,0.11,0,0,1,1,0,131.27,0,0,1,0,0,0,1,0
WWKV4U,49,47372,36521,802,231,2,19.74,24,0.35,1,1,1,1,0,296.92,1,0,0,0,1,0,0,1
BOMGBA,27,32623,13683,785,32,3,18.64,12,0.36,1,1,1,1,0,103.42,0,0,0,1,0,0,1,1
IO9ULF,63,38115,18495,503,497,1,3.47,48,0.11,0,0,1,0,0,144.18,0,0,0,1,1,0,0,0
TEEQLL,68,55702,17254,373,381,1,24.91,12,0.33,1,0,1,0,0,239.71,0,0,1,0,1,0,0,1
SEYPNA,43,45796,33680,398,183,2,13.28,12,0.55,1,1,1,1,0,639.16,0,0,1,0,0,0,1,1
A5P3SC,33,24156,5000,333,141,4,23.06,36,0.1,0,1,0,1,0,89.33,1,0,0,0,0,0,1,0
MXH38Z,63,38939,26585,679,357,4,13.31,24,0.3,0,1,1,0,0,341.95,0,0,0,1,0,0,1,1
APW8ZO,33,36696,39542,818,99,3,13.15,60,0.21,1,0,1,1,0,323.23,0,1,0,0,0,1,0,1
CDWAQP,39,55582,49354,533,145,1,23.99,36,0.32,1,1,1,0,0,800.0,0,0,0,1,1,0,0,1
MZDA4U,47,50662,20517,669,166,3,17.28,24,0.23,2,1,1,0,0,252.08,0,1,0,0,1,0,0,1
6NI30Y,57,35089,19153,360,473,1,20.47,60,0.1,0,0,0,1,0,262.53,1,0,0,0,1,0,0,0
DOBZD4,41,25057,12627,660,229,3,3.61,60,0.1,0,1,1,0,0,95.47,0,0,1,0,1,0,0,0
6G60GK,22,31675,5000,336,8,1,22.65,48,0.1,1,0,0,0,0,62.7,1,0,0,0,0,0,1,0
T6WZUG,37,53241,23065,649,119,3,23.54,24,0.24,2,0,1,1,0,295.27,0,0,1,0,1,0,0,1
PC122I,50,97172,29108,308,209,4,6.96,12,0.34,3,0,1,0,0,361.21,0,0,1,0,1,0,0,1
6ELGWA,69,37539,7372,340,457,2,15.79,36,0.1,0,1,1,1,0,100.19,0,1,0,0,1,0,0,0
IZXCY1,45,37341,22844,765,235,2,2.3,48,0.17,0,1,1,1,0,95.03,0,0,1,0,1,0,0,0
UUCUMT,59,43152,8506,463,313,4,24.14,36,0.1,1,0,0,0,1,144.71,0,0,1,0,1,0,0,0
HW9H5W,23,16000,5000,445,50,2,3.09,48,0.1,0,1,1,1,0,50.18,0,0,0,1,0,0,1,0
6SGNFR,26,33689,6923,308,31,3,14.92,36,0.1,1,0,0,1,0,86.55,1,0,0,0,0,0,1,0
AK08TK,36,68719,50543,668,73,1,19.14,48,0.16,3,0,0,1,0,397.44,0,0,1,0,1,0,0,1
RY27DD,54,32361,18136,569,403,4,11.93,24,0.25,0,0,0,0,0,175.41,1,0,0,0,0,0,1,0
8MSIK6,52,55349,26347,831,326,1,18.75,12,0.49,1,0,0,0,0,145.32,0,1,0,0,0,1,0,1
JPA2AP,45,54017,27642,806,205,4,15.0,24,0.26,1,1,0,1,0,203.84,0,1,0,0,1,0,0,1
NS1VOE,34,22703,5494,370,140,4,14.88,12,0.27,0,0,1,1,0,72.81,0,1,0,0,1,0,0,0
QX0CPN,33,38201,11984,346,97,4,3.95,48,0.1,1,0,1,1,0,140.24,0,1,0,0,0,0,1,0
ZFKF5I,61,31579,14900,764,337,2,12.83,24,0.23,0,0,1,0,0,73.01,0,0,1,0,1,0,0,0
Q5Z2M6,33,46485,7593,387,109,1,22.57,48,0.1,1,1,0,0,0,107.9,1,0,0,0,1,0,0,0
OTBDKL,22,25358,5270,553,0,4,5.34,36,0.1,1,1,1,0,0,55.4,0,0,0,1,0,0,1,0
QOV5PM,47,32404,19108,745,240,2,9.93,12,0.55,0,1,0,1,0,126.65,0,0,1,0,1,0,0,1
IHUAS2,33,29939,8419,303,125,1,8.76,36,0.1,0,1,0,1,0,74.24,0,1,0,0,1,0,0,0
OH1IJD,47,78073,39405,510,212,3,11.41,12,0.46,3,1,0,1,0,596.69,0,1,0,0,1,0,0,1
7S35XB,42,45110,20086,714,238,3,12.83,48,0.12,1,0,1,1,0,147.97,1,0,0,0,1,0,0,0
BQ8WNQ,59,38850,14546,496,422,1,16.3,60,0.1,0,0,1,1,0,215.86,1,0,0,0,1,0,0,0
QW3SL4,27,48167,27641,784,0,2,17.7,24,0.25,3,0,0,0,0,165.35,0,0,1,0,1,0,0,1
U5CIV4,63,49866,12934,555,442,1,23.48,36,0.1,1,0,1,1,0,138.84,0,0,1,0,1,0,0,0
RAXXSH,31,46217,19639,455,45,1,23.3,12,0.47,3,0,1,0,0,306.93,0,0,0,1,1,0,0,1
B9EP77,35,55290,12970,445,148,2,15.58,48,0.1,1,0,0,0,0,152.06,0,0,1,0,0,1,0,0
ATQ1TV,37,35915,26365,590,179,1,10.02,12,0.55,0,0,1,1,0,252.66,0,1,0,0,0,0,1,1
U7O81S,32,37225,11983,751,74,1,17.57,12,0.34,2,1,0,1,0,68.2,1,0,0,0,0,1,0,1
WJHQEM,28,41970,26797,656,39,4,5.56,60,0.14,2,1,0,0,1,226.5,0,1,0,0,1,0,0,0
ZVMKCK,37,42092,19243,745,144,3,14.53,36,0.15,1,0,0,1,0,119.57,0,0,0,1,1,0,0,0
RAEJRU,33,45874,28052,367,81,2,7.39,60,0.11,2,1,0,1,0,318.17,0,0,1,0,0,1,0,0
5LBQW1,44,59362,23412,534,221,4,24.01,36,0.12,2,1,1,0,1,509.33,0,0,0,1,0,0,1,0
XI9B02,36,48431,13367,359,131,3,16.02,60,0.1,1,0,1,1,0,265.83,0,1,0,0,1,0,0,0
16SEQM,59,34329,18607,468,357,4,5.35,24,0.31,0,0,0,0,1,220.37,0,1,0,0,1,0,0,0
SPSDS8,43,53607,54484,707,219,2,2.97,60,0.22,1,1,0,0,0,345.31,0,0,1,0,0,0,1,1
I2LIRA,36,51618,13928,457,79,3,21.43,12,0.3,3,0,0,0,0,226.99,0,1,0,0,0,1,0,1
RHUBR7,65,40198,6316,456,363,2,10.02,48,0.1,1,1,0,1,0,73.39,0,1,0,0,0,1,0,0
M5ZH8N,23,23356,5000,383,18,4,6.3,48,0.1,1,0,1,0,0,59.99,0,0,0,1,0,0,1,0
FWMD9N,63,34233,8948,582,388,4,19.34,60,0.1,0,0,1,0,0,163.83,0,0,0,1,1,0,0,0
9VDMC9,55,41427,22564,593,369,4,14.54,60,0.1,0,1,1,1,0,379.4,0,0,0,1,0,1,0,0
1MB1XM,47,39227,29509,824,238,4,18.3,48,0.21,1,1,0,1,0,296.66,0,1,0,0,1,0,0,1
PVC2NU,34,43570,5691,352,79,1,24.25,36,0.1,2,1,1,1,0,82.8,0,0,1,0,0,1,0,0
CF6XOL,31,37986,15689,667,91,1,14.93,24,0.18,1,1,1,1,0,103.66,1,0,0,0,0,0,1,0
5VB6Q0,50,42002,18936,585,243,2,24.1,24,0.25,1,0,0,0,0,217.02,0,1,0,0,1,0,0,1
9TGFKP,28,27152,19317,691,43,4,21.57,48,0.19,1,1,0,1,0,230.28,1,0,0,0,0,0,1,0
9EA011,47,41692,39279,766,198,4,4.72,12,0.55,1,1,0,1,0,251.93,0,0,0,1,1,0,0,1
ZZZKRX,61,35800,11684,426,439,3,21.75,12,0.3,0,0,1,1,1,191.36,0,1,0,0,0,1,0,0
S865I7,57,25237,12797,742,342,3,16.42,24,0.28,0,1,0,0,0,108.89,0,0,0,1,1,0,0,0
A6XVLZ,22,25950,5000,691,8,1,23.44,24,0.1,1,0,0,0,0,32.17,0,0,0,1,0,0,1,0
DNCBKN,36,45860,11699,329,114,4,5.43,60,0.1,2,1,1,0,0,191.62,1,0,0,0,0,1,0,0
AZ5PN6,67,51211,23125,636,466,1,21.86,24,0.25,1,1,0,0,0,240.92,1,0,0,0,0,0,1,1
DQG3GC,31,59352,27480,829,64,1,6.24,48,0.11,2,1,0,0,0,99.7,0,1,0,0,0,0,1,0
67LDNR,34,40250,28931,728,82,3,10.79,60,0.16,3,1,0,0,0,226.64,0,1,0,0,1,0,0,0
YPZSR8,49,44005,20941,465,380,2,5.87,48,0.13,0,0,1,0,0,183.45,1,0,0,0,1,0,0,0
Z87QRR,44,35613,21451,580,270,2,19.45,36,0.22,0,0,0,1,0,245.94,0,0,0,1,1,0,0,0
LEBLLW,62,92932,37792,610,344,2,24.21,36,0.12,3,1,0,1,0,417.15,0,0,0,1,1,0,0,1
OSK98P,21,16622,5000,600,0,4,6.68,48,0.1,1,0,1,1,1,45.06,1,0,0,0,0,0,1,0
9QKE5D,69,33808,11581,532,443,1,15.69,36,0.13,0,0,0,1,0,111.48,0,1,0,0,1,0,0,0
12UI7F,34,54538,21385,357,54,2,19.4,60,0.1,3,1,0,0,1,413.19,0,1,0,0,1,0,0,0
3DYP5N,34,27804,22893,709,143,1,4.5,60,0.16,0,1,1,1,0,116.75,0,0,0,1,1,0,0,0
3K04Y6,58,30409,27660,845,445,4,6.26,12,0.55,0,1,0,0,0,165.22,0,0,0,1,1,0,0,1
8DN4UJ,38,36194,24138,680,154,1,20.11,36,0.25,1,1,1,0,1,238.21,0,0,0,1,1,0,0,1
B2KT53,26,36245,20418,670,27,3,24.37,36,0.18,1,0,1,0,0,188.03,1,0,0,0,0,0,1,0
H2YA7O,23,21578,5000,577,10,3,23.91,24,0.13,1,0,0,1,1,57.13,0,0,0,1,0,0,1,0
IKFRI9,41,45498,30628,507,147,4,15.03,48,0.16,1,0,0,1,0,463.32,0,1,0,0,1,0,0,0
33FJ81,29,41775,17783,403,58,4,2.8,48,0.1,2,0,0,0,0,202.62,0,0,1,0,0,0,1,0
HWPO5N,62,45342,10971,401,421,2,8.64,36,0.1,0,0,0,0,0,92.85,1,0,0,0,0,1,0,0
LGSY19,67,35557,23236,792,490,3,14.06,24,0.32,1,1,1,0,0,194.54,0,0,1,0,1,0,0,1
PAJLBS,61,84797,29362,669,274,1,11.89,60,0.1,3,1,0,0,1,213.55,1,0,0,0,0,0,1,0
5TBGMM,37,28124,13201,535,159,3,24.13,60,0.1,0,0,1,1,0,251.88,1,0,0,0,0,1,0,0
NOWA7M,49,38226,21661,731,260,3,24.41,12,0.55,1,1,0,0,0,259.42,0,0,1,0,1,0,0,1
7JCCRO,69,66344,22380,775,500,3,22.76,24,0.15,1,0,0,0,0,126.17,0,0,0,1,1,0,0,1
ZQPNUA,39,21288,6430,348,165,3,20.01,60,0.1,0,0,0,0,0,106.37,0,0,1,0,1,0,0,0
EVWWA7,58,38147,20207,707,460,4,14.05,60,0.1,0,0,0,0,0,170.31,0,0,0,1,1,0,0,0
UL9OXG,52,58375,10524,491,327,3,21.1,24,0.1,1,1,0,1,0,161.76,0,0,1,0,1,0,0,0
7WF4EF,66,55276,18175,625,382,4,8.55,12,0.35,1,1,0,0,0,183.15,0,0,0,1,1,0,0,1
KIZJQP,47,33985,36702,759,256,1,8.85,48,0.24,0,1,1,0,0,197.56,0,0,0,1,0,0,1,1
F3QR3I,69,35634,19773,694,442,4,9.16,48,0.13,1,0,1,1,0,171.9,1,0,0,0,0,1,0,0
63T81M,65,38977,11667,558,397,4,15.36,60,0.1,0,0,1,0,0,177.16,0,0,0,1,1,0,0,0
V06LKW,39,42565,26439,477,211,1,9.12,60,0.12,1,0,0,1,1,263.0,1,0,0,0,1,0,0,0
QPQTLU,59,80965,13755,414,283,2,3.55,12,0.16,2,1,1,1,0,110.25,0,0,0,1,1,0,0,1
OAF6L6,48,33369,11790,558,238,2,2.01,48,0.1,0,1,1,1,0,102.24,0,0,1,0,0,1,0,0
ZVALF3,54,46377,16244,505,351,4,10.39,48,0.1,1,0,0,1,0,214.1,0,1,0,0,0,1,0,0
HHPS30,45,35461,18632,827,248,3,18.08,36,0.16,1,1,0,0,0,130.8,0,0,1,0,0,0,1,0
ODSPLK,65,39186,10394,335,376,3,2.73,36,0.1,0,1,0,0,0,99.94,0,0,1,0,1,0,0,0
5RTSD4,22,23024,11624,631,0,4,10.46,24,0.27,1,0,1,1,0,116.67,0,0,1,0,0,0,1,0
6Z5XBT,33,35206,6773,611,68,1,8.32,24,0.11,2,1,1,0,0,46.23,0,0,1,0,1,0,0,0
H0EKKN,28,28398,7437,531,97,2,8.76,12,0.29,0,0,1,0,0,62.92,0,0,0,1,0,0,1,0
HOWUK1,40,42479,18701,423,151,2,3.1,36,0.16,1,1,1,0,0,179.66,1,0,0,0,1,0,0,0
INZS5O,26,35559,10550,821,15,3,14.71,12,0.32,2,1,0,1,0,67.85,0,0,0,1,1,0,0,1
GPEKUM,55,52406,20427,799,343,3,16.89,24,0.22,1,0,0,1,0,131.21,1,0,0,0,1,0,0,1
DIMDBI,20,18309,5000,326,0,3,19.72,24,0.14,1,1,0,1,0,78.46,1,0,0,0,0,0,1,0
93OYHW,49,78647,36321,388,223,2,24.06,36,0.15,2,0,0,1,0,485.27,0,1,0,0,1,0,0,1
8MOBDM,64,49250,15888,546,501,1,3.75,60,0.1,0,0,0,0,0,129.43,0,0,0,1,1,0,0,0
4WPXHY,60,46595,27885,537,434,4,11.35,48,0.15,0,1,0,1,0,411.07,1,0,0,0,1,0,0,0
IXBNZJ,59,41407,14531,348,283,1,12.02,12,0.39,1,0,1,1,0,168.91,1,0,0,0,1,0,0,1
3C2MNZ,34,38621,10546,430,73,2,7.87,24,0.13,2,1,1,1,0,94.92,0,0,1,0,1,0,0,0
PDBCG9,39,28543,16828,609,199,1,18.8,36,0.18,0,0,0,0,0,130.55,0,0,0,1,1,0,0,0
V4AU2R,27,31540,15047,402,54,2,11.64,36,0.17,1,1,0,0,0,155.61,0,0,0,1,1,0,0,0
F6HJSR,69,47883,13549,620,519,2,21.64,24,0.16,1,1,1,0,0,143.86,0,0,0,1,0,1,0,0
GTCC2L,33,27398,18334,458,81,1,17.39,48,0.16,1,0,1,0,0,246.09,0,1,0,0,1,0,0,0
II9ND0,43,83997,25597,381,166,4,7.22,48,0.1,2,0,0,0,0,290.1,0,1,0,0,1,0,0,0
G8EYVX,20,23539,5107,711,0,2,5.17,60,0.1,1,0,1,1,0,27.53,0,1,0,0,0,0,1,0
UT262J,19,21996,5000,338,0,2,18.74,60,0.1,1,1,1,0,0,102.62,1,0,0,0,0,0,1,0
EBADBG,43,35454,7624,414,207,3,3.44,24,0.11,0,0,0,0,0,57.02,0,0,0,1,1,0,0,0
JIGVGB,61,73904,27597,518,287,3,9.99,60,0.1,2,0,0,1,0,373.01,1,0,0,0,0,1,0,0
5KZGQN,45,43798,34504,809,295,4,6.77,12,0.55,0,1,1,1,0,236.41,0,1,0,0,0,1,0,1
SO0L16,69,47262,19767,394,441,4,21.88,36,0.15,1,1,0,1,0,388.04,0,0,0,1,1,0,0,0
ASX2GZ,39,57448,44856,437,147,2,15.26,12,0.55,2,0,1,1,0,772.13,0,0,0,1,0,1,0,1
VHEXSJ,39,32969,16756,590,230,3,17.57,48,0.12,0,0,0,1,0,206.42,0,0,0,1,1,0,0,0
DVQXWO,32,26929,6390,388,131,1,2.54,24,0.13,0,1,1,0,0,47.27,0,1,0,0,1,0,0,0
WK63EP,67,32893,7024,312,380,1,6.79,12,0.24,0,0,1,0,0,48.97,1,0,0,0,1,0,0,0
1IX0WV,23,24227,5648,533,19,1,10.24,12,0.23,1,0,1,0,0,49.45,0,0,1,0,0,0,1,0
QI0HAM,43,62455,41484,440,166,2,23.58,48,0.16,2,0,1,1,0,660.99,0,0,1,0,1,0,0,1
17ASS6,32,48246,27275,526,64,1,6.48,60,0.11,2,0,0,1,0,236.73,0,1,0,0,0,0,1,0
DKHR16,28,43632,15840,560,63,3,9.61,36,0.13,1,1,1,1,0,167.35,0,0,0,1,0,0,1,0
P1OSP5,40,30704,15002,504,163,3,11.03,48,0.11,0,1,0,0,0,189.39,0,0,1,0,1,0,0,0
OLB0E1,24,22337,5000,562,47,1,10.89,36,0.1,0,1,0,0,0,35.9,0,1,0,0,0,0,1,0
TEH8M4,43,50759,16886,329,196,3,2.55,60,0.1,1,1,1,0,0,229.93,0,1,0,0,0,1,0,0
88P3GN,40,50109,63852,596,157,4,19.29,12,0.55,2,0,1,1,1,800.0,1,0,0,0,0,1,0,1
YJAL8F,52,61227,24367,672,210,3,5.49,60,0.1,3,0,0,0,0,167.44,1,0,0,0,1,0,0,0
7E5QRF,31,34042,13450,696,102,1,14.3,12,0.39,1,1,1,0,0,101.5,0,0,0,1,1,0,0,1
92MKOE,69,59342,19410,402,474,4,12.72,48,0.1,1,0,0,1,0,306.55,1,0,0,0,1,0,0,0
UGDBEK,28,42609,12386,642,42,3,2.93,48,0.1,2,1,1,0,0,112.49,1,0,0,0,0,0,1,0
2M7XZI,59,37461,6574,315,369,1,19.2,36,0.1,0,1,1,1,1,91.5,0,1,0,0,1,0,0,0
6XH967,66,47330,23168,674,536,4,5.82,60,0.1,0,1,0,0,0,191.09,0,0,0,1,0,1,0,0
6O7VUV,53,55721,20158,561,301,4,8.77,12,0.39,1,0,1,1,0,227.09,0,1,0,0,1,0,0,1
WS1OXR,65,50556,21299,478,426,1,4.02,24,0.24,0,0,0,1,0,158.23,0,1,0,0,0,1,0,0
7EZ68T,66,34159,8746,350,411,4,8.34,24,0.12,0,0,0,1,0,86.7,1,0,0,0,1,0,0,0
1TVMSC,54,51805,11218,442,331,1,22.4,48,0.1,1,0,0,0,0,139.4,0,0,0,1,0,1,0,0
2L3950,34,39440,23908,810,117,3,10.02,48,0.15,1,1,0,1,0,122.04,0,1,0,0,1,0,0,0
TQGGML,36,24660,8602,593,145,2,18.05,48,0.1,0,1,1,0,0,115.88,1,0,0,0,1,0,0,0
1TI4MG,53,41900,7696,394,235,1,12.14,24,0.1,1,1,0,0,0,80.39,0,0,0,1,0,1,0,0
ZO1W50,27,36745,11735,516,45,3,3.92,48,0.1,1,1,1,1,0,134.94,1,0,0,0,0,0,1,0
Y9HNU8,19,19795,5000,407,0,4,3.46,24,0.12,1,1,1,1,0,60.06,0,0,0,1,0,0,1,0
I7FF9T,48,73492,76002,732,227,2,3.35,60,0.22,2,0,1,0,0,496.77,0,0,0,1,0,0,1,1
LNVQCN,65,99105,16854,414,347,1,15.4,12,0.19,3,0,0,1,0,137.49,0,0,1,0,0,0,1,1
CHY3IM,64,76038,24078,556,379,1,14.69,36,0.12,2,1,1,1,0,262.99,0,0,0,1,1,0,0,0
SRJR0R,51,45564,8579,521,291,3,22.59,24,0.1,2,1,1,0,0,152.08,1,0,0,0,0,1,0,0
M3HNAE,44,56882,31367,554,232,1,3.97,48,0.12,1,0,0,1,0,192.55,1,0,0,0,1,0,0,0
DWCPTG,42,44091,12408,476,183,3,8.11,60,0.1,1,0,0,1,0,156.01,0,0,0,1,0,0,1,0
FZNISQ,32,26390,28445,713,92,4,24.34,24,0.48,1,1,1,0,1,392.01,0,1,0,0,0,0,1,1
PZ9HAH,31,38999,10462,686,65,2,4.62,48,0.1,1,0,1,1,0,54.73,0,1,0,0,1,0,0,0
IIK5Q8,25,37080,5000,350,18,4,16.27,48,0.1,1,0,0,0,0,87.84,0,0,0,1,1,0,0,0
ZVA07N,67,46788,19691,716,530,2,17.08,12,0.37,0,0,1,1,0,133.35,0,0,0,1,1,0,0,1
JCQMOU,68,76213,15203,302,393,1,9.64,24,0.11,2,1,1,1,0,151.94,1,0,0,0,0,1,0,0
7035F4,68,48404,25640,552,407,2,8.36,24,0.27,1,1,0,0,0,245.34,0,0,0,1,0,1,0,1
4LER95,65,55297,15194,432,429,2,23.82,36,0.1,1,1,0,0,0,225.77,0,0,1,0,1,0,0,0
DGRTYU,56,25294,20050,802,379,2,7.9,60,0.16,0,0,1,1,0,86.69,0,1,0,0,0,0,1,0
BUQL9W,38,50852,54066,679,149,3,6.43,60,0.22,1,0,0,1,0,418.13,0,0,1,0,1,0,0,1
9NGVBG,50,39919,16899,580,342,1,2.86,36,0.14,0,1,1,1,0,117.23,0,0,0,1,1,0,0,0
SP7PRR,43,37869,16199,371,215,1,2.73,24,0.19,1,1,1,0,0,128.77,0,0,0,1,1,0,0,0
