ID,Edad,Ingresos,Monto_Inicial,Scoring_Crediticio,Meses_Empleo,Num_Creditos,Ratio_Interes,Duracion,Ratio_Deuda_Ingresos,Estudios,Posesion_Hipoteca,Personas_Cargo,Fiador,Impago,Prima,Tipo_Jornada_Laboral_Desempleado,Tipo_Jornada_Laboral_Jornada completa,Tipo_Jornada_Laboral_Tiempo parcial,Estado_Civil_Divorciado,Estado_Civil_Soltero,Cluster_KMeans,probabilidad_impago
XLV1WP,37,29733,5472,430,137,4,8.23,24,0.1,1,1,0,1,0,66.88,0,1,0,0,0,0,0.40477681734002807
3QGDHP,64,54223,11042,486,380,2,9.61,60,0.1,3,0,1,1,0,145.49,0,1,0,0,0,0,0.1787076861763179
TJKF72,27,33926,21400,764,34,3,14.88,24,0.3,1,1,1,1,0,171.09,1,0,0,0,0,1,0.5812713512506554
PPOYBC,37,50202,36360,829,128,1,11.12,12,0.55,1,1,0,1,0,191.82,0,1,0,0,1,1,0.3407365144052491
F92UEM,55,38761,17053,375,288,1,3.24,36,0.14,0,1,1,1,0,139.55,1,0,0,0,0,0,0.2092197910915975
12ASX4,35,58949,18799,568,103,2,19.28,12,0.36,2,1,1,1,0,266.35,0,0,0,0,0,1,0.5477814691451889
3TSP7J,29,35943,10017,461,43,1,23.88,12,0.28,2,0,0,1,1,105.87,0,1,0,0,0,0,0.6890377577766935
J2UVIH,30,34884,8424,315,41,2,20.09,48,0.1,2,1,1,1,0,153.22,0,0,0,0,1,0,0.6466531110098731
LU9DYR,44,58824,36390,667,194,1,19.76,24,0.28,2,1,0,0,0,310.29,0,0,1,0,0,1,0.5540425062634887
5Y5ORJ,25,25952,8811,527,34,3,3.8,12,0.36,1,1,1,0,0,99.73,1,0,0,0,1,0,0.5277363181528156
XBWQAG,21,19074,5000,504,20,1,22.88,12,0.23,0,1,0,1,0,57.23,0,0,1,0,1,0,0.7534851125920423
4PJIMG,26,24354,5856,461,64,2,23.57,24,0.13,0,0,0,0,1,62.17,1,0,0,0,0,0,0.82928002921255
TUSLCD,64,61147,11770,348,360,4,14.44,48,0.1,1,1,1,1,0,235.03,1,0,0,0,0,0,0.323865842992569
WBMEAA,20,18163,5000,423,17,3,20.68,24,0.13,0,0,1,0,0,74.19,0,0,1,0,1,0,0.8018793105282109
7DWRLW,68,71062,61910,802,378,3,17.6,48,0.24,2,1,0,1,0,588.03,0,0,1,1,0,1,0.260341530620573
DE6Q8Y,21,31751,5000,639,0,3,23.45,60,0.1,1,0,1,0,0,72.04,0,0,0,0,1,0,0.7976103496180449
U0WYM5,58,59817,61881,832,249,4,24.43,36,0.33,3,1,0,1,0,701.52,1,0,0,0,1,1,0.4918979916160264
C3185W,51,36339,8659,849,275,3,20.14,12,0.27,1,0,1,0,0,53.94,1,0,0,1,0,1,0.5152001002541061
YBMYWS,50,38750,6493,674,207,3,20.82,60,0.1,1,1,0,1,0,81.97,0,1,0,0,0,0,0.42964306368902033
905ABC,26,31432,11267,837,35,3,13.65,60,0.1,1,1,1,0,0,87.13,0,0,0,0,1,0,0.5815815140367387
HQP28G,61,38220,31397,805,377,4,21.68,36,0.28,0,0,0,0,0,248.3,0,1,0,1,0,1,0.4216290649281186
7Q12IQ,64,33675,14207,479,464,4,9.01,24,0.23,0,0,0,1,0,175.95,0,1,0,0,0,0,0.21853646263072934
H52YB0,25,18957,6630,737,52,1,13.45,12,0.33,0,0,0,1,0,31.33,0,0,0,0,0,1,0.569585970796261
412R2V,66,51960,20191,369,428,2,4.49,24,0.2,0,0,1,0,0,184.98,0,0,1,0,0,0,0.2010420916657164
0WT9R0,35,47371,8833,312,126,4,13.73,60,0.1,1,0,1,0,0,168.4,0,0,0,0,0,0,0.6242682538650255
X42TH7,23,23052,10924,656,9,4,8.39,24,0.21,1,1,1,1,0,107.54,0,1,0,0,1,0,0.45896434020254756
75N4RS,31,36061,8385,593,40,3,18.18,12,0.21,3,1,0,1,0,111.49,1,0,0,0,1,0,0.6600116506437508
AURY61,44,40879,30508,660,292,2,9.76,36,0.23,0,0,1,1,0,204.34,0,0,1,0,0,1,0.3374914052783253
RVF284,21,24506,5000,348,0,2,15.06,48,0.1,1,1,0,0,1,73.53,0,0,0,0,1,0,0.735362544666168
KN7MQ8,63,29493,13330,438,421,2,24.11,60,0.1,0,1,1,0,0,264.35,0,0,1,1,0,0,0.4587294583324786
XMM4BF,36,41065,22004,457,145,4,3.14,12,0.48,1,0,0,1,0,268.6,1,0,0,0,1,1,0.44258373460147465
S5L7XS,57,41317,11760,813,331,1,5.44,24,0.13,0,1,1,1,0,37.02,1,0,0,0,0,0,0.17462160169038993
BG3I94,18,21114,5000,533,0,4,9.92,60,0.1,1,1,1,1,0,96.47,0,1,0,0,1,0,0.5517348552194901
YBYLCX,21,22538,5000,672,37,2,23.85,24,0.12,0,0,1,1,0,35.39,0,0,0,0,1,0,0.7391014409277675
9TNXL7,19,16275,5000,364,27,1,5.44,24,0.16,0,0,1,1,0,32.24,0,1,0,0,1,0,0.47354501412363376
Z7ZLM5,61,68513,24990,488,308,2,24.9,36,0.12,2,0,1,1,0,371.59,0,1,0,0,0,0,0.3909562732968635
F7QJ1C,41,48965,30883,404,160,1,23.15,60,0.13,1,0,1,0,0,486.08,0,1,0,0,0,0,0.6101593487927165
KS2CU3,58,32561,10455,613,420,1,9.6,24,0.18,0,1,1,1,1,69.23,0,1,0,1,0,0,0.17222054447070118
IF34EE,55,41196,28453,595,364,3,7.42,36,0.26,0,1,1,1,0,301.08,0,0,1,1,0,1,0.22454057029590935
NXRJD0,51,34548,12097,716,338,2,24.35,60,0.1,0,0,1,0,0,95.97,0,0,1,0,0,0,0.5566691512877537
DYN685,56,39258,29764,814,304,4,10.83,36,0.27,1,0,1,0,0,192.83,1,0,0,0,0,1,0.35087245316406185
IVJ06X,25,33486,5949,341,29,2,9.79,24,0.1,1,1,0,0,0,53.45,1,0,0,0,1,0,0.6717909269758549
OBL4D8,27,25263,16977,744,75,4,6.24,60,0.15,0,1,1,0,0,122.8,1,0,0,0,0,0,0.5311343250873035
ZGG2VW,41,49388,33576,554,129,4,9.76,36,0.24,2,0,0,1,0,407.61,0,0,1,0,0,1,0.44990468237924264
UHSDKG,36,29624,11480,482,125,3,14.9,36,0.15,1,0,1,0,0,155.32,1,0,0,0,0,0,0.6328551118791023
XMXB6E,20,18472,5000,645,35,2,20.75,36,0.1,0,0,0,0,1,42.67,1,0,0,0,1,0,0.8184806103136761
EF9A8A,45,30569,19857,620,195,2,20.82,48,0.17,1,0,1,1,0,212.46,0,0,1,0,0,0,0.5060972463509754
IQHKX7,21,31778,5000,560,0,1,24.36,24,0.1,1,0,0,0,1,45.12,0,0,1,0,1,0,0.8234366631816218
KL1K4A,20,21744,9424,514,24,4,11.56,48,0.1,0,1,1,0,0,156.3,0,0,1,0,1,0,0.6738052753518614
8EUS0L,42,54816,37239,484,215,4,7.27,36,0.25,1,0,0,0,0,449.84,0,0,0,1,0,1,0.4665379098298551
Y9W71H,53,39911,34489,633,317,2,10.85,36,0.3,1,1,1,1,0,393.2,0,0,1,0,0,1,0.2644459540763083
ILC5E0,62,32150,9848,765,307,1,5.62,24,0.16,0,0,1,1,0,27.94,0,0,0,1,0,0,0.14318645270649533
L21PXX,26,44766,9804,309,19,4,22.33,36,0.1,2,0,0,0,1,170.02,0,1,0,0,1,0,0.7971865676933858
EPL3KE,35,40823,31966,774,132,2,4.93,48,0.17,1,1,0,0,0,123.62,0,0,0,0,1,0,0.3951091859658304
RINUVX,41,26814,19717,474,216,4,10.94,48,0.18,0,0,1,1,0,269.38,1,0,0,0,0,0,0.478913522362226
6S8532,32,35075,17231,555,107,3,6.51,60,0.1,1,1,0,1,0,175.7,1,0,0,0,1,0,0.47896510190462954
31Z0NU,44,70743,16841,312,175,3,17.63,24,0.12,2,0,0,0,0,236.27,0,0,0,0,0,0,0.6252952103402608
DWRZX8,62,45078,14934,709,396,3,19.56,24,0.19,1,1,0,0,0,117.34,0,0,0,0,0,0,0.40224434276744536
LCMT46,55,56331,23945,470,257,1,13.49,12,0.37,1,1,1,0,0,325.62,1,0,0,1,0,1,0.3789485843448188
BTLCIN,43,40895,25475,404,280,2,7.0,48,0.14,0,0,1,1,0,220.57,0,0,1,0,0,0,0.34480448684333337
2YSRSV,52,51185,11885,331,274,2,22.64,12,0.22,1,0,1,1,0,157.53,0,1,0,1,0,0,0.4584643018569903
JO2EN6,38,56715,59168,686,145,2,5.19,12,0.55,1,0,0,1,0,370.45,0,1,0,1,0,1,0.30370529861218193
Z5XT89,63,110473,38475,599,413,2,17.16,48,0.1,3,1,1,0,0,601.15,0,0,1,0,0,1,0.33044963167631997
MWXQ98,30,50097,22752,775,35,1,8.26,60,0.1,3,1,1,1,0,126.96,0,0,1,0,0,0,0.3817096023036865
2D6QPZ,68,45120,11061,647,536,3,16.51,48,0.1,0,1,0,0,0,143.17,0,0,0,0,0,0,0.31671108553647315
JG6SRA,24,16000,5000,753,57,1,21.71,60,0.1,0,1,1,1,0,33.86,0,0,0,0,1,0,0.6416194107664668
IZIDIO,42,50975,28937,564,167,1,14.13,36,0.16,1,0,1,1,0,262.09,0,0,0,1,0,0,0.4095387868922434
S7NEOQ,49,44591,60210,844,313,2,21.78,36,0.52,0,1,1,0,0,681.98,0,1,0,0,0,1,0.43340526573923954
7BUGU5,40,59205,36324,599,160,4,4.48,48,0.14,2,1,0,1,0,397.22,0,1,0,0,0,0,0.30098242284518406
SHMY7V,56,31591,24688,810,295,2,17.22,12,0.55,0,0,1,0,0,194.39,1,0,0,0,0,1,0.4161153162584
MJQF9A,61,81694,13132,504,269,3,21.7,36,0.1,2,0,0,0,0,202.53,0,0,0,0,0,0,0.5037223936762794
HPVRZ9,24,28419,5000,431,28,4,9.65,12,0.18,1,1,0,0,0,54.03,0,0,0,0,1,0,0.6529432199833358
6X7Y73,32,53972,24475,845,30,2,6.75,48,0.1,3,0,0,1,0,90.2,0,0,1,0,0,0,0.40761581741133585
UBU1V2,22,23793,11297,692,37,4,22.91,60,0.1,0,0,1,0,0,138.1,0,0,0,0,1,0,0.7907615283150773
XSPWNO,51,50664,12978,447,230,1,15.54,60,0.1,2,0,0,0,0,166.07,0,0,1,0,0,0,0.4849445291135629
ZJTXOT,20,28728,5000,517,0,1,24.07,12,0.17,1,0,0,0,1,46.49,1,0,0,0,1,0,0.8497142889038473
ECKK3L,37,29609,12349,345,219,2,11.05,36,0.14,0,1,1,1,0,131.61,0,0,0,0,0,0,0.43635008126328706
GWLXJ5,42,33452,29385,798,201,2,21.99,24,0.48,0,1,1,0,0,264.09,0,1,0,0,0,1,0.508509633751898
G6HATW,34,35368,7169,751,138,4,13.53,24,0.11,1,1,1,0,0,45.92,0,1,0,0,0,0,0.48832867670422037
4KIJ1Z,59,40499,18173,645,353,1,14.92,48,0.1,1,0,0,0,0,143.39,0,0,0,0,0,0,0.36296246503600077
0EHC9J,23,22291,5000,569,18,3,9.87,48,0.1,1,0,0,1,0,48.74,0,0,0,0,0,0,0.5924570147202634
K72OSP,20,30476,5696,537,0,2,22.69,24,0.1,1,0,1,0,1,75.92,1,0,0,0,1,0,0.8227743514095476
7N1HLM,29,54195,28833,617,41,1,23.91,60,0.11,2,0,0,1,0,289.85,1,0,0,0,0,0,0.7444350529368053
K83Q6R,22,19311,5000,345,66,3,17.6,36,0.1,0,0,1,1,0,76.79,0,0,0,0,1,0,0.7081256542679903
8ZES6O,44,79619,22216,431,132,2,7.86,12,0.3,3,0,0,1,0,191.38,1,0,0,0,0,1,0.41588787844076436
IUYSJH,20,20662,5000,587,8,1,19.55,60,0.1,0,1,0,1,0,66.26,0,0,0,0,1,0,0.7037752493176732
ER5FC8,50,59032,34133,740,312,4,2.33,36,0.2,1,1,1,1,0,255.41,0,1,0,1,0,1,0.16463489821960878
AM14S6,18,16821,5000,470,0,3,2.76,60,0.1,0,0,0,1,0,55.17,0,0,1,0,1,0,0.5513508481703318
528F2K,41,50011,22767,450,134,3,8.12,24,0.25,2,0,0,0,0,265.96,0,0,1,0,0,1,0.48931082463812586
C85X2C,63,60787,12104,328,423,3,3.38,36,0.1,1,0,1,0,0,121.94,0,0,0,0,0,0,0.2180454114767892
GXC3EE,36,31853,9524,467,177,2,17.8,36,0.1,0,0,0,1,0,114.75,0,0,0,0,0,0,0.5976263965754477
N7NN2Y,34,51886,21296,498,67,2,18.9,48,0.1,3,0,0,0,0,312.65,1,0,0,0,0,0,0.7240930254182497
1KM54U,25,34240,17406,673,9,3,21.3,60,0.1,2,1,1,0,0,247.42,0,1,0,0,1,0,0.6854626645031083
IZ3L9G,34,36778,5000,305,106,1,14.21,36,0.1,1,1,0,0,1,55.11,1,0,0,0,0,0,0.6512423236264436
KGHW42,61,61743,14283,664,417,2,24.75,12,0.24,1,0,1,0,0,109.98,1,0,0,0,0,1,0.5128302103501392
ZE0ZGT,21,18949,5000,534,0,4,4.98,60,0.1,1,1,0,1,0,73.11,0,0,0,0,1,0,0.5315117360342502
HT3UN3,44,54716,15083,484,175,3,15.13,60,0.1,2,1,0,0,0,281.61,0,0,1,0,0,0,0.5446830349386155
IWFDEF,63,40385,21377,789,307,2,22.4,36,0.2,1,1,1,0,0,170.74,1,0,0,1,0,1,0.41028948311889846
BD1M13,62,61250,12346,383,317,1,2.36,24,0.1,2,0,1,0,0,91.22,1,0,0,0,0,0,0.21546041307847086
YOAL6T,39,43585,26480,443,172,2,24.47,24,0.32,1,0,0,1,0,417.28,0,1,0,0,0,1,0.6313770434918411
B6SZOP,66,30402,6064,348,372,3,2.2,48,0.1,0,1,1,0,0,75.05,0,0,1,1,0,0,0.1743291780253492
XUY157,64,75834,43951,727,393,2,5.53,36,0.22,2,1,1,0,0,267.45,0,0,0,0,0,1,0.16733604305472546
UYEH1B,50,65878,19043,626,261,2,17.72,12,0.25,2,0,0,1,0,163.97,1,0,0,0,0,1,0.4846177535092949
BD9Z4D,27,38456,12539,329,17,3,12.45,60,0.1,2,0,1,1,0,224.39,0,0,0,0,1,0,0.5954498576224078
H4SUQ9,50,33802,19658,498,258,3,21.57,60,0.1,0,1,0,0,0,399.2,0,0,1,0,0,0,0.5884505711795481
BSPL9A,65,81869,18350,653,356,2,21.71,48,0.1,3,1,0,0,0,184.73,0,0,1,1,0,0,0.4076529756657184
CLWWKQ,60,34731,14339,798,423,4,16.6,24,0.23,0,1,1,1,0,131.95,0,0,1,1,0,1,0.286883799831116
19PTQX,37,32528,23160,648,189,1,21.45,60,0.15,0,0,1,1,0,233.74,0,0,1,0,1,0,0.5701417757968642
A4EGND,51,35238,9899,339,292,2,18.18,48,0.1,0,1,1,1,0,164.15,0,1,0,0,0,0,0.3776099421763268
CGJCH2,47,33750,32258,834,246,4,2.24,48,0.22,1,1,1,1,0,224.26,0,1,0,0,0,1,0.1729569266046909
4MFFW7,64,46537,8086,459,369,4,18.97,48,0.1,1,0,1,0,0,167.06,0,0,1,1,0,0,0.4212191083523613
I7YOQ1,46,44072,13445,463,297,1,15.14,24,0.15,0,0,1,0,1,129.04,0,0,0,1,0,0,0.468822289928242
SYHG81,26,34556,8587,341,54,3,6.14,12,0.23,1,1,0,1,0,74.53,0,0,0,0,0,0,0.5164326878423879
0SHYVZ,23,27722,6294,794,17,1,15.55,36,0.1,1,0,1,0,0,28.19,0,0,1,0,1,0,0.6431148912191009
RZ206C,43,53348,30406,500,198,3,12.38,60,0.1,2,0,1,1,0,541.6,0,1,0,0,1,0,0.37520425708640237
DXAA0Y,58,32997,21184,725,420,1,22.45,12,0.55,0,1,0,1,0,181.74,0,0,1,1,0,1,0.38985432257331804
4P3OGT,31,57029,18792,371,70,3,13.53,24,0.19,2,0,0,1,0,223.47,0,0,0,0,0,0,0.6069061015368462
AURP8U,53,32552,8219,663,317,1,12.73,36,0.1,0,1,0,0,0,52.84,1,0,0,1,0,0,0.395266446467636
0VRPAM,69,30282,13074,578,414,2,23.78,48,0.11,0,1,1,1,0,175.72,1,0,0,0,0,0,0.3529811401723117
JSIQLI,48,32532,5233,349,280,1,14.4,36,0.1,0,1,0,0,1,57.32,0,0,0,0,0,0,0.47640391696188444
FECOQN,41,45589,16445,432,148,2,5.0,60,0.1,1,1,0,0,0,183.73,1,0,0,0,1,0,0.4407375114858126
IDH2W4,43,49630,34892,445,180,1,8.41,36,0.24,2,0,1,1,0,383.48,0,1,0,0,0,1,0.2967489238693922
ORVSRE,34,48245,27352,590,79,3,12.2,60,0.1,2,1,1,0,0,454.43,0,0,0,1,0,0,0.5219767363966563
RV9BYE,61,32345,9897,488,432,4,24.68,24,0.14,0,0,1,1,0,154.48,0,1,0,1,0,0,0.4150823649718655
81W3AM,53,29517,5000,390,251,3,18.2,24,0.1,1,1,1,1,0,86.23,1,0,0,0,0,0,0.4543773735348949
I8NWE8,32,62208,61597,588,46,1,9.77,48,0.24,3,0,1,1,0,628.97,1,0,0,0,1,1,0.4766972055082419
WH9BSU,58,53138,16663,625,326,3,7.17,12,0.3,2,0,0,0,0,116.42,0,0,1,0,0,1,0.2985188559390408
OEXSOD,38,34250,25086,617,146,3,3.69,48,0.16,1,1,1,0,0,220.46,0,1,0,1,0,0,0.30826859708781934
G78TP6,32,43843,6899,327,68,2,16.1,60,0.1,2,1,1,0,0,142.45,0,0,1,0,0,0,0.6373389176809661
OJOYNR,31,39477,19118,754,76,1,21.78,24,0.22,2,1,0,1,0,112.55,1,0,0,0,1,1,0.6592166002842975
0ELRV9,58,45069,44440,775,418,4,21.56,24,0.43,0,1,1,0,1,517.99,0,1,0,0,0,1,0.3903929619649422
ZIU3GU,52,43328,10048,377,296,4,24.13,48,0.1,1,0,1,0,0,203.5,0,0,1,1,0,0,0.6254636090188808
WHVD61,48,27278,10341,411,230,1,10.16,60,0.1,0,1,1,1,0,129.33,1,0,0,0,0,0,0.3440270552085352
ELDAXM,61,75839,18912,312,311,2,15.62,48,0.1,2,1,0,1,0,274.55,0,0,0,0,0,0,0.3380891666727122
NEJX5U,68,84586,77974,761,451,3,20.73,48,0.26,2,1,1,0,0,800.0,1,0,0,0,0,1,0.3639989537016926
ZQA3EI,38,61716,61930,565,148,4,24.8,12,0.55,2,0,1,1,1,800.0,1,0,0,0,0,1,0.6993207219974268
5L7SEM,21,22913,5000,703,0,2,7.85,36,0.1,1,0,0,1,0,20.1,0,0,1,0,1,0,0.5491005462618426
0JRGCP,34,31797,5488,307,101,1,6.63,24,0.1,1,1,1,1,0,43.25,0,0,0,0,0,0,0.38495666106409065
I393NO,30,42493,28901,811,48,3,6.3,12,0.55,2,1,0,1,0,166.93,0,0,0,0,1,1,0.40555704006054105
TS81E2,66,39685,13075,603,450,3,5.86,24,0.16,0,1,1,0,0,89.96,0,1,0,0,0,0,0.15485406283477762
FQV8U0,56,46627,8832,520,298,4,24.71,48,0.1,2,1,0,1,1,194.88,0,0,1,0,0,0,0.5299878441270971
VWUIK9,37,85288,62656,682,80,3,5.74,48,0.17,3,1,0,1,0,439.76,1,0,0,0,1,1,0.39969872139930124
XAIW7N,38,50885,15542,391,124,3,13.13,12,0.34,3,1,0,1,1,249.1,1,0,0,0,0,1,0.5525658903366877
GYETOZ,65,54640,32457,775,480,3,15.65,36,0.21,1,0,1,1,0,220.16,0,0,1,0,0,1,0.25123042926823363
JZWXOH,48,38507,17533,729,198,4,19.37,12,0.52,1,1,1,1,0,258.25,1,0,0,1,0,1,0.47614267815481626
HZ5DB2,53,50610,8722,400,325,2,16.62,24,0.1,1,1,0,1,1,117.77,0,0,0,0,0,0,0.4079639251258773
9CQUSR,19,21160,5000,569,0,1,5.12,60,0.1,1,1,1,1,0,47.95,0,0,1,0,1,0,0.4656222785334242
614ZTU,28,32205,37721,823,71,4,11.71,36,0.38,1,1,1,0,0,307.93,0,0,1,0,0,1,0.557386688585579
35CCT9,69,38102,14483,469,434,3,19.27,12,0.35,0,1,1,1,0,270.9,1,0,0,0,0,1,0.31719868748317814
65TD2T,22,21376,5000,359,0,3,8.52,12,0.23,1,1,1,1,1,61.84,0,0,0,0,1,0,0.5478733885381999
J7RNJW,33,44056,8683,429,111,2,5.12,60,0.1,1,0,0,0,0,80.56,0,1,0,0,0,0,0.4516859227374576
902UNO,25,30501,6466,446,19,1,8.76,36,0.1,1,0,1,0,0,57.95,1,0,0,0,1,0,0.6122865961920619
TM8I7P,64,35071,25509,819,422,2,13.64,12,0.55,0,0,0,1,0,150.29,0,1,0,0,0,1,0.208452235559079
A8ZQKO,62,53727,20430,476,325,3,19.77,24,0.2,2,1,1,0,0,428.96,0,0,0,0,0,0,0.40299316788873596
GJ5IKK,32,29149,11779,529,141,3,21.39,36,0.15,0,0,1,1,0,174.87,0,0,0,0,0,0,0.65360609989964
UT7T7X,23,16948,7286,694,59,1,4.6,36,0.13,0,0,1,0,0,31.55,0,0,1,0,1,0,0.4888143263536192
CCPPA1,55,33615,9815,416,338,4,19.84,48,0.1,0,1,0,0,0,193.11,0,0,0,0,0,0,0.5360113694970939
TZFJGD,66,47245,49251,841,429,4,3.59,60,0.23,0,0,1,1,0,323.99,0,0,1,1,0,1,0.13177176719506434
LNU52X,60,36537,23572,648,378,3,4.4,12,0.55,0,1,1,1,0,242.78,0,0,0,0,0,1,0.15732595108407768
921LXU,54,65449,28383,412,240,1,11.01,36,0.16,2,1,0,0,0,283.62,0,0,1,1,0,0,0.36447721578013437
AAQ0PX,20,18234,5000,430,19,4,2.85,48,0.1,0,1,1,0,0,68.29,1,0,0,0,1,0,0.5920507331408507
0AJJGE,36,37742,31778,800,179,2,8.87,36,0.29,0,0,0,0,0,128.84,0,0,1,0,0,1,0.47504741356410085
8P1C7C,24,26239,10686,843,35,4,3.05,36,0.15,1,1,1,0,0,55.34,0,0,1,0,1,0,0.4538472583082809
1V6ICV,26,33624,11203,410,19,3,11.33,48,0.1,2,1,1,1,0,168.33,0,0,1,0,1,0,0.5569238817219558
WFJXO5,25,27996,11011,452,25,3,14.58,12,0.37,1,1,1,1,0,184.75,0,1,0,0,0,0,0.5554602680734883
8DOWZE,57,29012,20941,816,376,1,8.28,24,0.33,0,1,0,1,0,92.15,0,1,0,0,0,1,0.17137050835936785
JUZ7V5,59,31928,20887,772,368,3,2.12,48,0.17,0,1,0,0,0,90.9,0,1,0,1,0,0,0.16383588908979496
BI245L,59,34864,25864,545,371,2,15.64,24,0.34,0,0,0,0,0,331.01,0,0,0,0,0,1,0.40306949579778617
J4OTWW,26,28441,18528,779,36,4,15.6,48,0.18,1,1,0,0,0,134.93,1,0,0,0,0,0,0.7103680732820583
T7KW0F,22,20623,5000,307,43,2,17.08,24,0.13,0,1,0,1,0,62.93,0,1,0,0,1,0,0.6659949054795749
49SDRG,33,54649,9500,307,68,4,13.36,24,0.1,2,1,1,1,1,156.81,0,0,1,0,0,0,0.5558703034269771
P93X08,21,16000,5000,686,30,2,8.54,24,0.15,0,1,0,1,0,27.21,1,0,0,0,1,0,0.5738533564019744
IPR7IY,20,25443,6406,835,0,4,19.61,24,0.13,1,1,1,0,0,52.88,0,1,0,0,1,0,0.6917716548120595
FSCM9A,26,51118,20137,641,17,2,17.43,36,0.13,2,0,1,0,0,207.61,0,0,1,0,1,0,0.6817768147201143
BCL9PW,61,38102,9481,389,506,3,23.57,36,0.1,0,0,1,1,0,143.65,0,1,0,0,0,0,0.40160959343650593
DY37NV,58,49663,11802,738,377,4,6.34,24,0.11,1,1,0,0,0,63.31,0,0,1,0,0,0,0.2663285417348941
MN2XTL,62,31337,8146,591,475,2,9.54,60,0.1,0,0,0,1,0,74.06,0,0,0,0,0,0,0.23552394205927915
TX6D38,19,28914,5919,352,0,1,20.56,24,0.1,1,1,1,1,0,84.2,0,0,0,0,0,0,0.721240649124938
YK639Q,27,43151,16708,591,34,3,20.55,12,0.42,2,0,1,0,0,270.32,0,0,0,0,1,1,0.727658201745221
P1DFHP,46,51514,44336,800,183,3,2.93,36,0.26,1,0,1,1,0,216.78,0,1,0,0,1,1,0.1934068729447564
SN620A,43,60260,13544,456,200,2,24.39,36,0.1,1,0,1,1,0,186.36,0,0,1,0,0,0,0.6063187931142718
DTPD5A,44,47534,23406,454,181,4,2.5,12,0.52,1,1,1,0,0,408.68,1,0,0,0,0,1,0.36144356103525666
8K0UND,35,45320,29336,752,89,3,18.02,36,0.23,2,1,0,0,0,246.71,0,1,0,0,0,1,0.5748599022116857
H0J1O6,64,40368,20358,676,358,2,24.11,36,0.17,0,1,1,1,0,179.48,0,1,0,0,0,0,0.3038509663582483
QZM8LU,56,41861,20358,542,348,1,10.6,24,0.27,1,0,1,1,0,205.13,0,0,1,0,0,1,0.2576937195773531
XAINCP,42,44814,16727,500,192,1,7.76,12,0.42,1,1,0,1,0,154.64,0,1,0,0,0,1,0.3004021966422457
8B0L19,69,68270,13848,575,412,2,5.81,24,0.1,2,0,1,1,0,94.6,0,1,0,0,0,0,0.11712005974745325
G9PGWV,40,32013,5000,367,211,1,2.62,36,0.1,0,1,1,1,0,41.9,0,0,1,1,0,0,0.27583564481354483
JYXJR1,61,70435,52510,711,347,2,4.72,24,0.34,1,0,0,0,0,261.69,0,1,0,0,0,1,0.18895972675305076
2F0JP3,61,36915,21050,657,428,3,16.83,24,0.3,0,0,0,0,0,221.31,0,0,0,1,0,1,0.39833849818785555
98BNXT,24,28731,9669,689,9,3,16.27,24,0.19,1,1,0,1,0,86.95,0,1,0,0,1,0,0.5934206568695488
CX6XMU,25,21240,9975,476,55,2,10.64,24,0.22,0,1,1,1,0,115.84,0,1,0,0,1,0,0.4733673320955579
QIX9VZ,22,23432,5000,354,0,3,24.49,48,0.1,1,0,1,1,0,90.68,0,0,1,0,1,0,0.7949559264417387
45RAEO,26,45983,11187,350,15,1,5.51,12,0.22,2,0,0,1,0,72.49,1,0,0,0,0,0,0.5426591922984506
LAL0DS,60,78059,63990,758,281,1,15.37,60,0.15,3,0,0,0,0,340.12,1,0,0,1,0,1,0.3832320957304005
NKNTZW,61,66917,24133,560,305,3,7.63,12,0.37,1,0,0,1,0,188.66,0,0,0,0,0,1,0.23354406611993456
QL8LSR,31,31400,5960,531,80,4,11.87,36,0.1,1,0,1,1,0,75.71,0,1,0,0,0,0,0.48603302049668645
GK5NYB,64,45092,15926,328,505,3,9.96,48,0.1,0,0,1,1,0,188.4,1,0,0,0,0,0,0.2742149754452167
J9YR5O,39,44629,21937,314,138,1,7.62,48,0.14,1,0,1,0,0,181.27,0,0,1,0,1,0,0.45093156210931484
SOP5SQ,49,43585,36639,764,263,1,8.24,36,0.32,1,1,0,1,0,195.03,0,0,0,0,0,1,0.25727299169305046
Q7QQWE,59,39417,16483,659,405,2,10.23,48,0.11,0,0,0,0,0,94.38,0,0,1,0,1,0,0.315534758153554
QANFUN,60,39906,12788,402,320,1,5.22,24,0.16,1,1,0,0,0,93.5,0,1,0,1,0,0,0.20407327143963905
78Z1R5,61,72719,37716,676,359,1,23.14,24,0.23,2,1,1,1,0,366.6,0,0,0,0,0,1,0.33985005269134083
D0H80N,47,51339,58946,832,147,3,22.51,36,0.36,3,0,0,1,0,513.41,0,0,0,0,0,1,0.52757679042833
FMUO92,58,70793,31653,664,395,2,10.18,36,0.14,1,0,1,1,0,190.85,0,0,1,0,0,1,0.23645337032982436
G9VPBR,60,58245,13480,544,320,3,2.53,24,0.11,1,1,0,0,0,130.45,0,1,0,0,0,0,0.18477225301472686
SUGW3E,59,70959,16815,553,438,2,17.06,60,0.1,1,0,1,0,0,241.69,1,0,0,0,1,0,0.4301716186693757
2TJ5Y6,58,71278,11280,339,250,4,21.77,48,0.1,3,0,1,0,0,241.1,0,0,1,1,0,0,0.5407417051895254
BVPWYN,30,34778,10051,584,67,1,15.63,60,0.1,1,0,1,1,0,109.49,0,0,0,0,0,0,0.545248687613697
